filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
34565.txt, 165, 15.0,16.5,11.7857142857,1.27272727273,2.2,1.4,0.285714285714,0.4,0.909090909091,0.2,0.3,0.214285714286,2.0,1.42857142857
28821.txt, 86, 7.81818181818,8.6,6.61538461538,1.18181818182,1.3,1.3,0.307692307692,0.4,0.909090909091,0.3,0.1,0.0769230769231,1.1,0.846153846154
3735.txt, 25, 6.25,0,8.33333333333,0.75,0,0,0.333333333333,0,0.0,0,0,0.0,0,1.33333333333
8692.txt, 1, 1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20013.txt, 3, 3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5896.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
12070.txt, 715, 22.34375,21.6666666667,14.5918367347,1.53125,2.27272727273,1.48484848485,0.367346938776,0.545454545455,1.03125,0.484848484848,0.878787878788,0.591836734694,2.36363636364,1.59183673469
5886.txt, 3, 3.0,0,3.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0
23369.txt, 138, 12.5454545455,11.5,23.0,0.545454545455,1.25,0.5,0.166666666667,0.0833333333333,1.09090909091,0.0833333333333,0.583333333333,1.16666666667,1.08333333333,2.16666666667
37244.txt, 110, 13.75,15.7142857143,10.0,1.375,2.85714285714,1.57142857143,0.363636363636,0.571428571429,0.875,0.571428571429,0.428571428571,0.272727272727,2.14285714286,1.36363636364
1233.txt, 101, 11.2222222222,11.2222222222,7.76923076923,1.44444444444,1.55555555556,1.44444444444,0.307692307692,0.444444444444,1.0,0.444444444444,0.0,0.0,1.88888888889,1.30769230769
19926.txt, 1, 1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25060.txt, 3, 3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35261.txt, 827, 18.7954545455,18.3777777778,11.8142857143,1.59090909091,1.75555555556,1.55555555556,0.4,0.622222222222,1.02272727273,0.444444444444,0.533333333333,0.342857142857,2.75555555556,1.77142857143
14369.txt, 5, 5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23444.txt, 79, 26.3333333333,26.3333333333,9.875,2.66666666667,3.66666666667,2.66666666667,0.5,1.33333333333,1.0,1.0,0.666666666667,0.25,3.0,1.125
15673.txt, 1, 1.0,1.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0
10055.txt, 8, 8.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
16202.txt, 11, 11.0,11.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3465.txt, 23, 11.5,11.5,11.5,1.0,2.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0
7749.txt, 612, 13.3043478261,12.0,8.74285714286,1.52173913043,1.70588235294,1.37254901961,0.285714285714,0.392156862745,1.10869565217,0.372549019608,0.313725490196,0.228571428571,1.11764705882,0.814285714286
36778.txt, 159, 15.9,15.9,14.4545454545,1.1,1.9,1.1,0.272727272727,0.3,1.0,0.3,0.7,0.636363636364,2.3,2.09090909091
24319.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
7631.txt, 219, 19.9090909091,18.25,9.95454545455,2.0,3.16666666667,1.83333333333,0.5,0.916666666667,1.09090909091,0.75,0.75,0.409090909091,1.66666666667,0.909090909091
4433.txt, 25, 12.5,12.5,12.5,1.0,2.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0
19878.txt, 184, 11.5,10.8235294118,9.2,1.25,1.64705882353,1.17647058824,0.25,0.294117647059,1.0625,0.294117647059,0.235294117647,0.2,1.11764705882,0.95
26569.txt, 110, 27.5,22.0,11.0,2.5,4.0,2.0,0.5,1.0,1.25,0.6,0.2,0.1,4.0,2.0
7759.txt, 37, 37.0,18.5,12.3333333333,3.0,4.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.33333333333
819.txt, 337, 24.0714285714,16.0476190476,8.64102564103,2.78571428571,2.38095238095,1.85714285714,0.410256410256,0.761904761905,1.5,0.380952380952,0.333333333333,0.179487179487,1.19047619048,0.641025641026
46837.txt, 20, 20.0,20.0,20.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0
26254.txt, 14, 14.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
10063.txt, 7, 7.0,7.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0
11401.txt, 248, 15.5,20.6666666667,10.3333333333,1.5,2.41666666667,2.0,0.458333333333,0.916666666667,0.75,0.25,0.583333333333,0.291666666667,3.16666666667,1.58333333333
22989.txt, 250, 19.2307692308,17.8571428571,11.9047619048,1.61538461538,2.35714285714,1.5,0.380952380952,0.571428571429,1.07692307692,0.285714285714,0.571428571429,0.380952380952,2.42857142857,1.61904761905
46827.txt, 11, 11.0,11.0,5.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,2.0,1.0
25056.txt, 4, 4.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
22010.txt, 127, 6.35,6.35,4.7037037037,1.35,1.3,1.35,0.37037037037,0.5,1.0,0.45,0.0,0.0,0.4,0.296296296296
13261.txt, 25, 25.0,8.33333333333,8.33333333333,3.0,1.33333333333,1.0,0.0,0.0,3.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333
10073.txt, 3, 3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32167.txt, 10, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4889.txt, 120, 10.0,9.23076923077,8.0,1.25,1.76923076923,1.15384615385,0.266666666667,0.307692307692,1.08333333333,0.384615384615,0.0769230769231,0.0666666666667,0.846153846154,0.733333333333
8189.txt, 4, 4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14029.txt, 48, 16.0,16.0,12.0,1.33333333333,1.66666666667,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,0.333333333333,0.25,2.66666666667,2.0
23714.txt, 22, 22.0,22.0,11.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,3.0,1.5
34553.txt, 63, 9.0,7.875,7.875,1.14285714286,1.125,1.0,0.125,0.125,1.14285714286,0.125,0.0,0.0,1.25,1.25
16649.txt, 197, 11.5882352941,10.3684210526,8.20833333333,1.41176470588,1.42105263158,1.26315789474,0.166666666667,0.210526315789,1.11764705882,0.157894736842,0.210526315789,0.166666666667,0.526315789474,0.416666666667
30717.txt, 18, 9.0,9.0,4.5,2.0,2.5,2.0,0.5,1.0,1.0,0.5,0.0,0.0,1.5,0.75
22376.txt, 37, 9.25,9.25,7.4,1.25,2.5,1.25,0.6,0.75,1.0,0.5,0.0,0.0,1.25,1.0
4100.txt, 1, 1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23704.txt, 74, 14.8,14.8,8.22222222222,1.8,2.2,1.8,0.333333333333,0.6,1.0,0.6,0.2,0.111111111111,3.2,1.77777777778
26122.txt, 442, 14.7333333333,13.8125,7.36666666667,2.0,2.03125,1.875,0.45,0.84375,1.06666666667,0.5625,0.4375,0.233333333333,1.78125,0.95
25575.txt, 127, 14.1111111111,14.1111111111,6.35,2.22222222222,3.0,2.22222222222,0.5,1.11111111111,1.0,0.777777777778,0.0,0.0,1.22222222222,0.55
3703.txt, 644, 28.0,20.7741935484,8.7027027027,3.21739130435,3.51612903226,2.38709677419,0.472972972973,1.12903225806,1.34782608696,0.741935483871,0.483870967742,0.202702702703,2.41935483871,1.01351351351
6125.txt, 111, 15.8571428571,13.875,7.92857142857,2.0,1.875,1.75,0.428571428571,0.75,1.14285714286,0.625,0.125,0.0714285714286,1.375,0.785714285714
48264.txt, 194, 10.7777777778,9.2380952381,7.18518518519,1.5,1.71428571429,1.28571428571,0.222222222222,0.285714285714,1.16666666667,0.238095238095,0.0952380952381,0.0740740740741,0.571428571429,0.444444444444
22533.txt, 121, 15.125,11.0,8.06666666667,1.875,1.90909090909,1.36363636364,0.266666666667,0.363636363636,1.375,0.363636363636,0.272727272727,0.2,1.18181818182,0.866666666667
36566.txt, 375, 16.3043478261,16.3043478261,7.8125,2.08695652174,2.52173913043,2.08695652174,0.416666666667,0.869565217391,1.0,0.739130434783,0.347826086957,0.166666666667,1.65217391304,0.791666666667
10438.txt, 10, 10.0,10.0,5.0,2.0,3.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5
3.txt, 62, 20.6666666667,10.3333333333,12.4,1.66666666667,1.16666666667,0.833333333333,0.0,0.0,2.0,0.0,0.0,0.0,1.5,1.8
29300.txt, 10, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
13837.txt, 2, 2.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
8048.txt, 5, 5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19503.txt, 48, 48.0,48.0,16.0,3.0,4.0,3.0,0.666666666667,2.0,1.0,1.0,2.0,0.666666666667,7.0,2.33333333333
16798.txt, 26, 26.0,26.0,26.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,5.0
45892.txt, 44, 22.0,22.0,11.0,2.0,3.5,2.0,0.5,1.0,1.0,0.5,1.0,0.5,2.5,1.25
8120.txt, 6, 6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
17292.txt, 5, 5.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
40655.txt, 7, 7.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
33281.txt, 16, 16.0,16.0,8.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,3.0,1.5
16844.txt, 43, 21.5,21.5,14.3333333333,1.5,3.0,1.5,0.0,0.0,1.0,0.0,1.5,1.0,3.0,2.0
13683.txt, 188, 20.8888888889,18.8,11.0588235294,1.88888888889,2.0,1.7,0.294117647059,0.5,1.11111111111,0.3,0.5,0.294117647059,2.8,1.64705882353
33291.txt, 45, 45.0,45.0,11.25,4.0,5.0,4.0,0.75,3.0,1.0,1.0,1.0,0.25,6.0,1.5
10481.txt, 15, 15.0,15.0,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
18734.txt, 40, 20.0,20.0,10.0,2.0,1.5,2.0,0.5,1.0,1.0,0.5,1.5,0.75,4.0,2.0
4694.txt, 60, 8.57142857143,8.57142857143,8.57142857143,1.0,1.28571428571,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.857142857143,0.857142857143
13693.txt, 508, 17.5172413793,16.9333333333,12.3902439024,1.41379310345,1.93333333333,1.36666666667,0.268292682927,0.366666666667,1.03448275862,0.3,0.9,0.658536585366,1.93333333333,1.41463414634
19346.txt, 50, 10.0,7.14285714286,5.55555555556,1.8,1.57142857143,1.28571428571,0.222222222222,0.285714285714,1.4,0.142857142857,0.0,0.0,0.0,0.0
34838.txt, 32, 32.0,32.0,8.0,4.0,5.0,4.0,0.75,3.0,1.0,1.0,2.0,0.5,2.0,0.5
45428.txt, 167, 16.7,16.7,8.78947368421,1.9,3.0,1.9,0.526315789474,1.0,1.0,0.6,0.2,0.105263157895,1.9,1.0
47248.txt, 18, 18.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
20915.txt, 25, 12.5,12.5,12.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
28339.txt, 24, 12.0,24.0,12.0,1.0,4.0,2.0,0.5,1.0,0.5,1.0,0.0,0.0,2.0,1.0
12197.txt, 6, 6.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
47258.txt, 279, 12.6818181818,10.3333333333,7.54054054054,1.68181818182,1.44444444444,1.37037037037,0.243243243243,0.333333333333,1.22727272727,0.259259259259,0.111111111111,0.0810810810811,0.925925925926,0.675675675676
17905.txt, 145, 20.7142857143,14.5,9.66666666667,2.14285714286,1.8,1.5,0.266666666667,0.4,1.42857142857,0.4,0.2,0.133333333333,1.6,1.06666666667
10943.txt, 16, 8.0,8.0,5.33333333333,1.5,1.5,1.5,0.333333333333,0.5,1.0,0.5,0.5,0.333333333333,0.5,0.333333333333
41039.txt, 123, 20.5,17.5714285714,12.3,1.66666666667,2.14285714286,1.42857142857,0.3,0.428571428571,1.16666666667,0.285714285714,0.714285714286,0.5,2.42857142857,1.7
22942.txt, 6, 6.0,6.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3393.txt, 245, 20.4166666667,16.3333333333,9.42307692308,2.16666666667,2.86666666667,1.73333333333,0.5,0.866666666667,1.25,0.4,0.666666666667,0.384615384615,1.33333333333,0.769230769231
46994.txt, 78, 7.8,7.09090909091,4.875,1.6,1.54545454545,1.45454545455,0.25,0.363636363636,1.1,0.363636363636,0.0,0.0,0.181818181818,0.125
45367.txt, 138, 10.6153846154,9.85714285714,6.9,1.53846153846,1.64285714286,1.42857142857,0.3,0.428571428571,1.07692307692,0.357142857143,0.142857142857,0.1,0.785714285714,0.55
46984.txt, 153, 9.5625,8.05263157895,5.88461538462,1.625,1.52631578947,1.36842105263,0.269230769231,0.368421052632,1.1875,0.368421052632,0.105263157895,0.0769230769231,0.157894736842,0.115384615385
46720.txt, 9, 4.5,4.5,4.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5
44038.txt, 17, 17.0,17.0,8.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,2.0,1.0
44150.txt, 6, 6.0,6.0,0,0.0,2.0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0
33195.txt, 102, 17.0,17.0,9.27272727273,1.83333333333,2.5,1.83333333333,0.454545454545,0.833333333333,1.0,0.5,0.5,0.272727272727,1.83333333333,1.0
46648.txt, 11, 11.0,11.0,5.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,3.0,1.5
468.txt, 112, 14.0,14.0,11.2,1.25,1.375,1.25,0.1,0.125,1.0,0.0,0.0,0.0,1.625,1.3
30189.txt, 8, 8.0,8.0,8.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8707.txt, 12, 12.0,12.0,6.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,2.0,1.0
43260.txt, 169, 10.5625,9.38888888889,7.68181818182,1.375,1.5,1.22222222222,0.136363636364,0.166666666667,1.125,0.166666666667,0.0555555555556,0.0454545454545,0.888888888889,0.727272727273
23803.txt, 663, 15.4186046512,15.0681818182,11.2372881356,1.37209302326,1.79545454545,1.34090909091,0.322033898305,0.431818181818,1.02325581395,0.363636363636,0.477272727273,0.35593220339,1.77272727273,1.32203389831
28145.txt, 242, 13.4444444444,9.68,7.33333333333,1.83333333333,1.6,1.32,0.272727272727,0.36,1.38888888889,0.4,0.2,0.151515151515,0.88,0.666666666667
19334.txt, 52, 26.0,26.0,5.77777777778,4.5,5.0,4.5,0.777777777778,3.5,1.0,0.5,0.0,0.0,4.0,0.888888888889
16836.txt, 3, 3.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
478.txt, 203, 16.9166666667,33.8333333333,18.4545454545,0.916666666667,4.0,1.83333333333,0.454545454545,0.833333333333,0.5,0.5,1.16666666667,0.636363636364,4.5,2.45454545455
30978.txt, 257, 21.4166666667,21.4166666667,8.29032258065,2.58333333333,3.41666666667,2.58333333333,0.612903225806,1.58333333333,1.0,0.833333333333,0.416666666667,0.161290322581,2.25,0.870967741935
2487.txt, 424, 20.1904761905,18.4347826087,10.6,1.90476190476,3.04347826087,1.73913043478,0.475,0.826086956522,1.09523809524,0.565217391304,0.434782608696,0.25,1.73913043478,1.0
28668.txt, 13, 13.0,13.0,6.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,2.0,1.0
45001.txt, 20, 10.0,10.0,10.0,1.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.5
26918.txt, 199, 11.7058823529,11.0555555556,7.10714285714,1.64705882353,1.83333333333,1.55555555556,0.357142857143,0.555555555556,1.05882352941,0.333333333333,0.444444444444,0.285714285714,1.27777777778,0.821428571429
16682.txt, 43, 43.0,43.0,8.6,5.0,6.0,5.0,0.4,2.0,1.0,1.0,3.0,0.6,3.0,0.6
21826.txt, 64, 12.8,9.14285714286,7.11111111111,1.8,1.71428571429,1.28571428571,0.111111111111,0.142857142857,1.4,0.142857142857,0.285714285714,0.222222222222,0.285714285714,0.222222222222
26860.txt, 11, 11.0,11.0,5.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5
24799.txt, 95, 10.5555555556,10.5555555556,6.33333333333,1.66666666667,2.0,1.66666666667,0.4,0.666666666667,1.0,0.555555555556,0.222222222222,0.133333333333,0.777777777778,0.466666666667
30130.txt, 21, 21.0,21.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
32750.txt, 9, 9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1101.txt, 127, 12.7,10.5833333333,7.05555555556,1.8,1.83333333333,1.5,0.333333333333,0.5,1.2,0.583333333333,0.333333333333,0.222222222222,0.583333333333,0.388888888889
37176.txt, 994, 19.4901960784,16.8474576271,12.7435897436,1.52941176471,1.42372881356,1.32203389831,0.230769230769,0.305084745763,1.1568627451,0.28813559322,0.610169491525,0.461538461538,2.23728813559,1.69230769231
26705.txt, 6, 6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
35706.txt, 9, 9.0,9.0,4.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5
48216.txt, 251, 15.6875,17.9285714286,10.9130434783,1.4375,2.21428571429,1.64285714286,0.434782608696,0.714285714286,0.875,0.357142857143,0.357142857143,0.217391304348,2.28571428571,1.39130434783
22541.txt, 7, 7.0,0,3.5,2.0,0,0,0.5,0,0.0,0,0,0.0,0,0.5
20259.txt, 124, 17.7142857143,13.7777777778,7.29411764706,2.42857142857,2.22222222222,1.88888888889,0.352941176471,0.666666666667,1.28571428571,0.444444444444,0.111111111111,0.0588235294118,1.0,0.529411764706
15304.txt, 96, 24.0,19.2,8.0,3.0,3.2,2.4,0.583333333333,1.4,1.25,0.8,0.2,0.0833333333333,2.6,1.08333333333
284.txt, 64, 10.6666666667,9.14285714286,4.92307692308,2.16666666667,1.85714285714,1.85714285714,0.230769230769,0.428571428571,1.16666666667,0.285714285714,0.285714285714,0.153846153846,0.714285714286,0.384615384615
8872.txt, 2, 2.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
33577.txt, 22, 22.0,22.0,5.5,4.0,4.0,4.0,0.75,3.0,1.0,1.0,0.0,0.0,4.0,1.0
8862.txt, 1, 1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15551.txt, 9, 9.0,9.0,4.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
21106.txt, 183, 7.95652173913,9.15,8.71428571429,0.913043478261,1.6,1.05,0.0952380952381,0.1,0.869565217391,0.1,0.05,0.047619047619,0.9,0.857142857143
34521.txt, 208, 14.8571428571,13.8666666667,9.90476190476,1.5,1.8,1.4,0.333333333333,0.466666666667,1.07142857143,0.4,0.2,0.142857142857,1.93333333333,1.38095238095
20602.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
14255.txt, 150, 16.6666666667,15.0,11.5384615385,1.44444444444,2.1,1.3,0.230769230769,0.3,1.11111111111,0.3,0.2,0.153846153846,1.6,1.23076923077
16435.txt, 10, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
12719.txt, 2, 2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27644.txt, 79, 13.1666666667,11.2857142857,7.18181818182,1.83333333333,2.42857142857,1.57142857143,0.363636363636,0.571428571429,1.16666666667,0.571428571429,0.0,0.0,0.428571428571,0.272727272727
21270.txt, 110, 13.75,12.2222222222,7.85714285714,1.75,1.77777777778,1.55555555556,0.428571428571,0.666666666667,1.125,0.666666666667,0.0,0.0,1.11111111111,0.714285714286
16425.txt, 2, 2.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
26226.txt, 413, 13.3225806452,12.5151515152,10.0731707317,1.32258064516,1.69696969697,1.24242424242,0.268292682927,0.333333333333,1.06451612903,0.272727272727,0.424242424242,0.341463414634,1.60606060606,1.29268292683
34647.txt, 22, 22.0,22.0,5.5,4.0,4.0,4.0,0.75,3.0,1.0,1.0,0.0,0.0,4.0,1.0
17057.txt, 22, 11.0,11.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,2.5
15637.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
2894.txt, 122, 17.4285714286,13.5555555556,7.625,2.28571428571,2.22222222222,1.77777777778,0.4375,0.777777777778,1.28571428571,0.666666666667,0.222222222222,0.125,1.55555555556,0.875
48160.txt, 33, 11.0,16.5,11.0,1.0,2.5,1.5,0.666666666667,1.0,0.666666666667,0.5,0.0,0.0,3.5,2.33333333333
6221.txt, 123, 8.78571428571,9.46153846154,8.2,1.07142857143,1.23076923077,1.15384615385,0.133333333333,0.153846153846,0.928571428571,0.153846153846,0.153846153846,0.133333333333,1.61538461538,1.4
27011.txt, 6, 6.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
25709.txt, 18, 18.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
5033.txt, 51, 7.28571428571,7.28571428571,7.28571428571,1.0,1.14285714286,1.0,0.0,0.0,1.0,0.0,0.142857142857,0.142857142857,0.857142857143,0.857142857143
2075.txt, 147, 21.0,14.7,9.8,2.14285714286,1.5,1.5,0.333333333333,0.5,1.42857142857,0.6,0.5,0.333333333333,1.4,0.933333333333
29790.txt, 78, 15.6,15.6,11.1428571429,1.4,2.4,1.4,0.285714285714,0.4,1.0,0.2,0.4,0.285714285714,1.8,1.28571428571
48170.txt, 155, 14.0909090909,11.9230769231,10.3333333333,1.36363636364,1.53846153846,1.15384615385,0.133333333333,0.153846153846,1.18181818182,0.153846153846,0.307692307692,0.266666666667,1.07692307692,0.933333333333
35460.txt, 45, 45.0,45.0,5.625,8.0,8.0,8.0,0.875,7.0,1.0,1.0,0.0,0.0,8.0,1.0
48008.txt, 16, 16.0,16.0,8.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,1.0
17602.txt, 30, 30.0,30.0,15.0,2.0,6.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5
5023.txt, 599, 20.6551724138,16.6388888889,9.07575757576,2.27586206897,2.33333333333,1.83333333333,0.5,0.916666666667,1.24137931034,0.583333333333,0.361111111111,0.19696969697,2.13888888889,1.16666666667
24213.txt, 7, 7.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
48184.txt, 92, 7.07692307692,7.07692307692,8.36363636364,0.846153846154,1.15384615385,0.846153846154,0.0909090909091,0.0769230769231,1.0,0.0769230769231,0.153846153846,0.181818181818,1.38461538462,1.63636363636
15096.txt, 1, 1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29774.txt, 73, 14.6,14.6,7.3,2.0,2.8,2.0,0.3,0.6,1.0,0.4,0.0,0.0,0.6,0.3
15867.txt, 1, 1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29764.txt, 64, 9.14285714286,9.14285714286,8.0,1.14285714286,1.0,1.14285714286,0.125,0.142857142857,1.0,0.142857142857,0.714285714286,0.625,0.714285714286,0.625
12959.txt, 26, 13.0,13.0,6.5,2.0,2.5,2.0,0.5,1.0,1.0,1.0,0.5,0.25,2.5,1.25
15086.txt, 1, 1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18228.txt, 20, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
8311.txt, 11, 11.0,11.0,11.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
47432.txt, 141, 7.42105263158,8.29411764706,7.42105263158,1.0,1.47058823529,1.11764705882,0.105263157895,0.117647058824,0.894736842105,0.117647058824,0.176470588235,0.157894736842,0.764705882353,0.684210526316
43468.txt, 146, 16.2222222222,14.6,14.6,1.11111111111,1.7,1.0,0.2,0.2,1.11111111111,0.1,0.4,0.4,2.1,2.1
47744.txt, 8, 8.0,8.0,4.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
38434.txt, 291, 14.55,13.2272727273,8.81818181818,1.65,2.13636363636,1.5,0.333333333333,0.5,1.1,0.409090909091,0.318181818182,0.212121212121,1.59090909091,1.06060606061
23792.txt, 41, 41.0,41.0,8.2,5.0,6.0,5.0,0.2,1.0,1.0,1.0,1.0,0.2,8.0,1.6
20590.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
33583.txt, 63, 15.75,15.75,10.5,1.5,2.0,1.5,0.333333333333,0.5,1.0,0.25,0.25,0.166666666667,1.75,1.16666666667
13960.txt, 10, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
35956.txt, 209, 5.80555555556,5.80555555556,13.0625,0.444444444444,1.0,0.444444444444,0.0625,0.0277777777778,1.0,0.0277777777778,0.0555555555556,0.125,0.611111111111,1.375
43345.txt, 136, 19.4285714286,15.1111111111,11.3333333333,1.71428571429,1.66666666667,1.33333333333,0.333333333333,0.444444444444,1.28571428571,0.555555555556,0.555555555556,0.416666666667,1.55555555556,1.16666666667
17590.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
16903.txt, 50, 16.6666666667,16.6666666667,10.0,1.66666666667,2.0,1.66666666667,0.4,0.666666666667,1.0,0.666666666667,0.666666666667,0.4,2.66666666667,1.6
15298.txt, 166, 9.76470588235,8.73684210526,6.64,1.47058823529,1.78947368421,1.31578947368,0.24,0.315789473684,1.11764705882,0.315789473684,0.0526315789474,0.04,1.0,0.76
28070.txt, 179, 12.7857142857,11.9333333333,7.45833333333,1.71428571429,2.26666666667,1.6,0.333333333333,0.533333333333,1.07142857143,0.333333333333,0.266666666667,0.166666666667,0.866666666667,0.541666666667
16913.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
